1687464796.170		715	163	43	465	44	484	26	366	0	200
1687464797.104		1620	301	146	1028	145	1035	26	366	0	200
1687464797.936		1671	329	152	1030	160	1034	26	366	0	200
1687464798.692		1428	282	135	853	158	858	26	366	0	200
1687464799.391		1692	326	91	1128	147	1131	26	366	0	200
1687464800.044		1736	297	80	1210	149	1214	26	366	0	200
1687464800.658		746	93	19	569	65	571	26	366	0	200
1687464801.241		1587	284	74	1095	134	1098	26	366	0	200
1687464801.796		1558	299	76	1062	121	1067	26	366	0	200
1687464802.326		1662	296	79	1137	150	1141	26	366	0	200
1687464802.837		1575	349	78	1004	144	1009	26	366	0	200
1687464803.327		1669	302	77	1109	181	1114	26	366	0	200
1687464803.801		1643	305	79	1125	134	1127	26	366	0	200
1687464804.260		1047	178	43	735	91	736	26	366	0	200
1687464804.705		1541	270	71	1058	142	1063	26	366	0	200
1687464805.138		1673	304	79	1137	153	1139	26	366	0	200
1687464805.559		1412	248	71	969	124	973	26	366	0	200
1687464805.968		1756	372	92	1142	150	1146	26	366	0	200
1687464806.368		1785	315	238	1080	152	1096	26	366	0	200
1687464806.759		389	80	23	261	25	264	26	366	0	200
1687464807.141		1623	294	74	1128	127	1135	26	366	0	200
1687464807.515		1653	300	79	1091	183	1094	26	366	0	200
1687464807.882		1634	295	81	1126	132	1130	26	366	0	200
1687464808.241		1554	297	75	1078	104	1087	26	366	0	200
1687464808.593		1585	337	82	1046	120	1052	26	366	0	200
1687464808.939		1529	300	81	1021	127	1026	26	366	0	200
1687464809.279		1668	301	80	1136	151	1140	26	366	0	200
1687464809.614		1201	239	77	782	103	786	26	366	0	200
1687464809.942		1627	297	78	1103	149	1106	26	366	0	200
1687464810.266		1201	224	54	808	115	812	26	366	0	200
1687464810.585		559	99	39	392	29	395	26	366	0	200
1687464810.899		1529	293	94	1014	128	1025	26	366	0	200
1687464811.209		1538	349	80	988	121	994	26	366	0	200
1687464811.513		1545	297	75	1040	133	1043	26	366	0	200
1687464811.814		1591	309	80	1050	152	1052	26	366	0	200
1687464812.112		1700	311	79	1179	131	1182	26	366	0	200
1687464812.404		1614	403	168	874	169	881	26	366	0	200
1687464812.693		1583	304	77	1070	132	1072	26	366	0	200
1687464812.979		1755	310	108	1146	191	1153	26	366	0	200
1687464813.261		1013	188	44	704	77	706	26	366	0	200
1687464813.541		1644	327	78	1089	150	1093	26	366	0	200
1687464813.816		1633	296	75	1126	136	1128	26	366	0	200
1687464814.088		1688	335	105	1089	159	1094	26	366	0	200
1687464814.358		1618	306	76	1103	133	1107	26	366	0	200
1687464814.625		1631	297	80	1105	149	1108	26	366	0	200
1687464814.890		1559	297	75	1063	124	1068	26	366	0	200
1687464815.150		1659	305	77	1125	152	1129	26	366	0	200
1687464815.409		1576	308	85	1046	137	1049	26	366	0	200
1687464815.665		1541	290	69	1036	146	1039	26	366	0	200
1687464815.918		1595	303	80	1079	133	1084	26	366	0	200
1687464816.170		1676	312	76	1136	152	1138	26	366	0	200
1687464816.418		426	89	23	276	38	279	26	366	0	200
1687464816.666		1623	304	79	1091	149	1094	26	366	0	200
1687464816.910		1558	297	76	1055	130	1058	26	366	0	200
1687464817.152		1707	305	80	1178	144	1183	26	366	0	200
1687464817.392		1532	305	77	1025	125	1031	26	366	0	200
1687464817.630		1371	259	102	882	128	888	26	366	0	200
1687464817.866		1578	296	80	1059	143	1061	26	366	0	200
1687464818.101		1617	308	107	1042	160	1047	26	366	0	200
1687464818.333		1582	299	80	1071	132	1073	26	366	0	200
1687464818.562		1614	302	79	1084	149	1088	26	366	0	200
1687464818.792		1434	289	75	951	119	957	26	366	0	200
1687464819.017		1537	293	72	1035	137	1040	26	366	0	200
1687464819.242		932	187	44	635	66	638	26	366	0	200
1687464819.466		1555	303	81	1039	132	1042	26	366	0	200
1687464819.687		1669	296	76	1104	193	1107	26	366	0	200
1687464819.908		1664	301	81	1131	151	1135	26	366	0	200
1687464820.126		767	136	29	538	64	538	26	366	0	200
1687464820.344		1585	295	80	1063	147	1066	26	366	0	200
1687464820.558		986	179	41	682	84	676	26	366	0	200
1687464820.772		629	121	24	437	47	460	26	366	0	200
1687464820.985		1607	355	94	1019	139	1025	26	366	0	200
1687464821.196		1703	302	128	1121	152	1123	26	366	0	200
1687464821.405		1494	288	74	1007	125	1010	26	366	0	200
1687464821.615		1300	242	60	877	121	876	26	366	0	200
1687464821.821		1415	288	75	938	114	942	26	366	0	200
1687464822.026		1664	297	80	1135	152	1139	26	366	0	200
1687464822.231		1474	301	99	947	127	954	26	366	0	200
1687464822.434		1611	313	77	1070	151	1073	26	366	0	200
1687464822.636		1526	261	71	1065	129	1068	26	366	0	200
1687464822.836		1628	346	94	1147	41	1160	26	366	0	200
1687464823.036		1642	292	80	1132	138	1134	26	366	0	200
1687464823.234		1640	409	119	943	169	953	26	366	0	200
1687464823.431		1566	300	78	1058	130	1060	26	366	0	200
1687464823.627		1649	297	76	1124	152	1126	26	366	0	200
1687464823.822		2389	291	74	1894	130	1898	26	366	0	200
1687464824.016		1624	308	83	1085	148	1089	26	366	0	200
1687464824.209		1581	307	78	1063	133	1066	26	366	0	200
1687464824.400		1632	391	111	972	158	979	26	366	0	200
1687464824.590		1599	306	76	1085	132	1087	26	366	0	200
1687464824.780		735	130	26	506	73	505	26	366	0	200
1687464824.968		1858	327	77	1326	128	1329	26	366	0	200
1687464825.155		1555	306	105	1013	131	1017	26	366	0	200
1687464825.342		1595	302	78	1066	149	1069	26	366	0	200
1687464825.529		1593	340	98	1001	154	1006	26	366	0	200
1687464825.712		1491	299	76	995	121	999	26	366	0	200
1687464825.896		1582	355	92	1006	129	1009	26	366	0	200
1687464826.078		1580	300	104	1020	156	1025	26	366	0	200
1687464826.260		1516	314	73	992	137	998	26	366	0	200
1687464826.441		1521	329	74	992	126	998	26	366	0	200
1687464826.622		705	132	28	483	62	482	26	366	0	200
1687464826.800		554	121	33	349	51	353	26	366	0	200
1687464826.979		1665	305	79	1087	194	1089	26	366	0	200
1687464827.156		1712	304	82	1182	144	1184	26	366	0	200
1687464827.333		1600	307	79	1055	159	1058	26	366	0	200
1687464827.509		558	103	24	384	47	386	26	366	0	200
1687464827.684		1524	353	108	929	134	938	26	366	0	200
1687464827.858		1597	304	80	1065	148	1068	26	366	0	200
1687464828.032		1669	304	79	1138	148	1142	26	366	0	200
1687464828.204		1617	316	80	1093	128	1096	26	366	0	200
1687464828.376		1533	305	102	993	133	999	26	366	0	200
1687464828.547		2698	298	80	2195	125	2200	26	366	0	200
1687464828.718		1614	305	81	1094	134	1098	26	366	0	200
1687464828.887		1577	297	79	1051	150	1054	26	366	0	200
1687464829.057		1687	361	87	1097	142	1101	26	366	0	200
1687464829.224		1564	309	83	1025	147	1030	26	366	0	200
1687464829.392		1593	307	81	1072	133	1074	26	366	0	200
1687464829.558		1820	305	80	1282	153	1282	26	366	0	200
1687464829.724		1580	298	78	1072	132	1074	26	366	0	200
1687464829.890		1542	300	79	1018	145	1022	26	366	0	200
1687464830.055		1576	299	78	1071	128	1074	26	366	0	200
1687464830.219		991	185	43	659	104	659	26	366	0	200
1687464830.382		1563	297	170	967	129	973	26	366	0	200
1687464830.546		1631	309	76	1098	148	1101	26	366	0	200
1687464830.707		544	129	41	341	33	344	26	366	0	200
1687464830.868		476	92	33	318	33	321	26	366	0	200
1687464831.029		532	91	31	385	25	388	26	366	0	200
1687464831.190		1544	271	72	1056	145	1064	26	366	0	200
1687464831.349		1533	299	80	1021	133	1023	26	366	0	200
1687464831.508		1646	306	111	1076	153	1078	26	366	0	200
1687464831.667		1544	301	81	1032	130	1036	26	366	0	200
1687464831.825		669	158	39	416	56	417	26	366	0	200
1687464831.982		1510	302	104	935	169	940	26	366	0	200
1687464832.138		1621	308	79	1095	139	1096	26	366	0	200
1687464832.294		667	144	25	455	43	456	26	366	0	200
1687464832.450		1409	292	76	923	118	931	26	366	0	200
1687464832.605		1626	307	80	1108	131	1112	26	366	0	200
1687464832.759		2475	268	72	1987	148	1990	26	366	0	200
1687464832.913		1511	291	75	1021	124	1024	26	366	0	200
1687464833.066		1603	308	79	1067	149	1068	26	366	0	200
1687464833.219		1556	300	80	1024	152	1026	26	366	0	200
1687464833.371		1564	308	79	1030	147	1034	26	366	0	200
1687464833.524		664	146	35	429	54	434	26	366	0	200
1687464833.674		1598	306	81	1062	149	1066	26	366	0	200
1687464833.825		632	122	26	426	58	427	26	366	0	200
1687464833.975		1733	387	123	1068	155	1075	26	366	0	200
1687464834.125		1648	302	80	1114	152	1118	26	366	0	200
