1687534561.326		14189	202	40	13858	89	13868	32	27164	0	200
1687534561.335		13775	118	38	13537	82	13538	32	27164	0	200
1687534561.344		11418	126	39	11177	76	11179	32	27164	0	200
1687534561.354		10082	120	34	9852	76	9854	32	27164	0	200
1687534561.364		8243	97	26	8039	81	8039	32	27164	0	200
1687534561.374		7273	68	35	7094	76	7094	32	27164	0	200
1687534561.384		7215	76	21	7042	76	7041	32	27164	0	200
1687534561.394		7890	84	29	7719	58	7719	32	27164	0	200
1687534561.404		7166	72	38	6998	58	6997	32	27164	0	200
1687534561.413		7253	74	21	7101	57	7099	32	27164	0	200
1687534561.424		7994	66	34	7835	59	7834	32	27164	0	200
1687534561.434		6438	108	34	6190	106	6210	32	27164	0	200
1687534561.443		9732	119	42	9497	74	9497	32	27164	0	200
1687534561.452		11009	89	37	10830	53	10831	32	27164	0	200
1687534561.463		8667	97	25	8478	67	8478	32	27164	0	200
1687534561.472		11201	84	24	11043	50	11044	32	27164	0	200
1687534561.483		9075	98	21	8877	79	8878	32	27164	0	200
1687534561.492		9464	106	27	9273	58	9273	32	27164	0	200
1687534561.502		9895	95	25	9722	53	9722	32	27164	0	200
1687534561.513		9043	91	31	8853	68	8853	32	27164	0	200
1687534561.522		9521	106	29	9322	64	9325	32	27164	0	200
1687534561.531		12757	166	24	12496	71	12583	32	27164	0	200
1687534561.541		9096	76	20	8930	70	8926	32	27164	0	200
1687534561.551		6804	87	22	6637	58	6635	32	27164	0	200
1687534561.560		5983	87	28	5812	56	5810	32	27164	0	200
1687534561.570		6504	106	21	6327	50	6345	32	27164	0	200
1687534561.580		5982	67	19	5836	60	5836	32	27164	0	200
1687534561.588		6212	78	20	6054	60	6054	32	27164	0	200
1687534561.599		8163	96	23	7971	73	7971	32	27164	0	200
1687534561.608		7410	79	20	7252	59	7249	32	27164	0	200
1687534561.618		6617	68	23	6462	64	6460	32	27164	0	200
1687534561.627		5747	66	27	5590	64	5589	32	27164	0	200
1687534561.637		6285	116	36	6080	53	6078	32	27164	0	200
1687534561.647		7333	55	23	7194	61	7191	32	27164	0	200
1687534561.656		6514	96	32	6326	60	6325	32	27164	0	200
1687534561.666		6813	80	23	6644	66	6644	32	27164	0	200
1687534561.675		7917	212	64	7581	60	7586	32	27164	0	200
1687534561.685		7507	90	23	7318	76	7317	32	27164	0	200
1687534561.694		6652	102	26	6464	60	6462	32	27164	0	200
1687534561.704		7019	93	35	6823	68	6821	32	27164	0	200
1687534561.712		6843	107	28	6629	79	6644	32	27164	0	200
1687534561.723		7755	79	23	7594	59	7594	32	27164	0	200
1687534561.732		6566	89	20	6401	56	6400	32	27164	0	200
1687534561.741		7142	81	22	6978	61	6977	32	27164	0	200
1687534561.751		6576	101	16	6406	53	6406	32	27164	0	200
1687534561.759		6703	71	36	6537	59	6535	32	27164	0	200
1687534561.770		6780	56	17	6642	65	6639	32	27164	0	200
1687534561.779		6423	105	23	6234	61	6233	32	27164	0	200
1687534561.788		24650	101	39	24437	73	24435	32	27164	0	200
1687534561.797		17315	105	16	17112	82	17110	32	27164	0	200
1687534561.807		9732	130	28	9515	59	9516	32	27164	0	200
1687534561.816		9253	79	23	9082	69	9080	32	27164	0	200
1687534561.826		9296	105	34	9085	72	9083	32	27164	0	200
1687534561.835		9339	122	27	9118	72	9115	32	27164	0	200
1687534561.844		8260	100	25	8023	112	8019	32	27164	0	200
1687534561.854		7408	97	26	7215	70	7215	32	27164	0	200
1687534561.863		7260	80	22	7091	67	7090	32	27164	0	200
1687534561.872		8663	75	21	8496	71	8494	32	27164	0	200
1687534561.881		7296	79	23	7101	93	7119	32	27164	0	200
1687534561.890		7175	75	32	6975	93	6961	32	27164	0	200
1687534561.900		7211	63	32	7057	59	7056	32	27164	0	200
1687534561.909		8201	65	24	8059	53	8056	32	27164	0	200
1687534561.918		7457	77	27	7282	71	7281	32	27164	0	200
1687534561.927		7925	78	21	7764	62	7763	32	27164	0	200
1687534561.936		6775	77	22	6615	61	6614	32	27164	0	200
