1688717775.884		21908	134	33	21639	102	21645	32	36464	0	200
1688717775.893		16081	90	25	15860	106	15861	32	36464	0	200
1688717775.913		14216	128	34	13931	123	13931	32	36464	0	200
1688717775.903		26308	122	34	26059	93	26061	32	36464	0	200
1688717775.922		15330	137	35	15048	110	15048	32	36464	0	200
1688717775.932		9860	121	36	9596	107	9596	32	36464	0	200
1688717775.943		9105	73	38	8906	88	8904	32	36464	0	200
1688717775.952		9524	96	30	9311	87	9311	32	36464	0	200
1688717775.962		9620	84	45	9408	83	9406	32	36464	0	200
1688717775.973		8580	79	23	8365	113	8364	32	36464	0	200
1688717775.983		9034	107	31	8783	113	8784	32	36464	0	200
1688717775.993		10016	77	28	9815	96	9825	32	36464	0	200
1688717776.001		14170	130	33	13905	102	13908	32	36464	0	200
1688717776.012		10900	91	22	10715	72	10719	32	36464	0	200
1688717776.022		11200	91	22	11018	69	11016	32	36464	0	200
1688717776.034		8575	69	23	8421	62	8422	32	36464	0	200
1688717776.042		9572	109	26	9341	96	9343	32	36464	0	200
1688717776.050		9436	109	21	9214	92	9213	32	36464	0	200
1688717776.060		8813	71	19	8659	64	8668	32	36464	0	200
1688717776.071		10595	71	18	10430	76	10428	32	36464	0	200
1688717776.080		9822	113	30	9596	83	9597	32	36464	0	200
1688717776.089		8518	89	21	8319	89	8319	32	36464	0	200
1688717776.099		7124	64	22	6933	105	6931	32	36464	0	200
1688717776.109		7384	68	35	7192	89	7191	32	36464	0	200
1688717776.118		8696	68	21	8500	107	8500	32	36464	0	200
1688717776.129		7660	66	22	7472	100	7470	32	36464	0	200
1688717776.139		7325	85	24	7118	98	7118	32	36464	0	200
1688717776.147		7374	94	22	7157	101	7141	32	36464	0	200
1688717776.158		8237	94	38	8028	77	8056	32	36464	0	200
1688717776.166		7936	76	18	7747	95	7754	32	36464	0	200
1688717776.177		8701	73	21	8531	76	8529	32	36464	0	200
1688717776.186		8849	86	23	8633	107	8632	32	36464	0	200
1688717776.196		7823	82	25	7622	94	7623	32	36464	0	200
1688717776.205		8521	65	20	8359	77	8357	32	36464	0	200
1688717776.214		8357	92	23	8142	100	8153	32	36464	0	200
1688717776.224		8696	95	21	8485	95	8489	32	36464	0	200
1688717776.233		8491	137	18	8234	102	8231	32	36464	0	200
1688717776.243		7507	106	35	7271	95	7291	32	36464	0	200
1688717776.253		6942	94	21	6771	56	6770	32	36464	0	200
1688717776.263		6753	65	17	6612	59	6611	32	36464	0	200
1688717776.271		7550	71	19	7379	81	7378	32	36464	0	200
1688717776.282		8550	64	34	8319	133	8316	32	36464	0	200
1688717776.291		7706	66	20	7548	72	7548	32	36464	0	200
1688717776.300		8540	80	22	8343	95	8342	32	36464	0	200
1688717776.310		8102	98	21	7903	80	7901	32	36464	0	200
1688717776.319		7543	79	24	7368	72	7366	32	36464	0	200
1688717776.328		7821	78	26	7619	98	7618	32	36464	0	200
1688717776.338		61009	79	22	60786	122	60800	32	36464	0	200
1688717776.346		56131	91	31	55907	102	55930	32	36464	0	200
1688717776.356		49745	125	26	49470	124	49493	32	36464	0	200
1688717776.365		43929	128	30	43657	114	43658	32	36464	0	200
1688717776.375		36703	121	33	36473	76	36483	32	36464	0	200
1688717776.385		30690	132	34	30446	78	30448	32	36464	0	200
1688717776.393		31864	134	41	31531	158	31531	32	36464	0	200
1688717776.402		29491	106	28	29251	106	29264	32	36464	0	200
1688717776.412		22078	108	38	21784	148	21838	32	36464	0	200
1688717776.421		16538	100	38	16285	115	16285	32	36464	0	200
1688717776.431		18437	124	32	18192	89	18195	32	36464	0	200
1688717776.440		12092	98	27	11873	94	11873	32	36464	0	200
1688717776.448		14419	139	39	14150	91	14153	32	36464	0	200
1688717776.459		13594	139	42	13338	75	13343	32	36464	0	200
