1687462999.564		279	146	41	57	35	68	18	407	0	400
1687463000.557		882	351	96	199	236	205	18	407	0	400
1687463001.534		844	329	97	164	254	171	18	407	0	400
1687463002.499		805	326	95	166	218	171	18	407	0	400
1687463003.451		481	214	69	75	123	81	18	407	0	400
1687463004.390		795	294	78	196	227	201	18	407	0	400
1687463005.316		817	306	78	204	229	208	18	407	0	400
1687463006.231		805	287	73	218	227	223	18	407	0	400
1687463007.134		802	304	79	202	217	207	18	407	0	400
1687463008.027		740	305	113	116	206	126	18	407	0	400
1687463008.909		838	303	80	197	258	200	18	407	0	400
1687463009.782		821	305	76	208	232	212	18	407	0	400
1687463010.644		737	310	114	109	204	120	18	407	0	400
1687463011.496		755	297	71	145	242	155	18	407	0	400
1687463012.339		789	333	105	134	217	146	18	407	0	400
1687463013.174		718	297	116	108	197	117	18	407	0	400
1687463014.000		280	121	35	50	74	52	18	407	0	400
1687463014.818		798	304	76	194	224	200	18	407	0	400
1687463015.628		624	209	53	217	145	223	18	407	0	400
1687463016.431		837	297	79	207	254	212	18	407	0	400
1687463017.224		282	119	17	45	101	47	18	407	0	400
1687463018.011		845	298	81	213	253	216	18	407	0	400
1687463018.791		716	298	109	110	199	120	18	407	0	400
1687463019.565		828	419	85	139	185	273	18	407	0	400
1687463020.329		767	300	80	187	200	191	18	407	0	400
1687463021.089		817	300	79	194	244	198	18	407	0	400
1687463021.842		803	309	80	194	220	199	18	407	0	400
1687463022.588		747	314	124	103	206	113	18	407	0	400
1687463023.329		837	301	76	216	244	221	18	407	0	400
1687463024.063		357	141	56	60	100	62	18	407	0	400
1687463024.790		765	296	76	199	194	202	18	407	0	400
1687463025.513		728	305	110	106	207	117	18	407	0	400
1687463026.230		842	305	79	209	249	213	18	407	0	400
1687463026.943		845	356	111	194	184	203	18	407	0	400
1687463027.648		666	327	86	112	141	121	18	407	0	400
1687463028.350		405	156	24	89	136	110	18	407	0	400
1687463029.046		792	293	77	215	207	221	18	407	0	400
1687463029.737		827	323	77	179	248	184	18	407	0	400
1687463030.422		777	301	80	179	217	183	18	407	0	400
1687463031.104		793	311	78	192	212	198	18	407	0	400
1687463031.779		766	294	72	192	208	198	18	407	0	400
1687463032.451		773	294	74	193	212	197	18	407	0	400
1687463033.120		721	299	75	166	181	177	18	407	0	400
1687463033.782		774	302	79	185	208	189	18	407	0	400
