1687547641.640		15007	183	37	14689	98	14696	32	36464	0	200
1687547641.648		18147	116	41	17893	97	17891	32	36464	0	200
1687547641.659		13240	112	33	13005	90	13004	32	36464	0	200
1687547641.668		8009	92	27	7786	104	7784	32	36464	0	200
1687547641.678		7378	93	36	7132	117	7131	32	36464	0	200
1687547641.688		7933	73	20	7729	111	7727	32	36464	0	200
1687547641.698		7865	77	38	7669	81	7669	32	36464	0	200
1687547641.708		7606	73	21	7393	119	7391	32	36464	0	200
1687547641.718		8278	73	20	8099	86	8098	32	36464	0	200
1687547641.728		9469	90	30	9280	69	9278	32	36464	0	200
1687547641.738		10217	76	30	10016	95	10043	32	36464	0	200
1687547641.748		10866	85	22	10672	87	10697	32	36464	0	200
1687547641.757		13104	94	22	12911	77	12913	32	36464	0	200
1687547641.767		9976	89	24	9790	73	9803	32	36464	0	200
1687547641.777		9735	142	30	9457	106	9457	32	36464	0	200
1687547641.787		8024	109	29	7792	94	7791	32	36464	0	200
1687547641.797		8949	186	55	8637	71	8643	32	36464	0	200
1687547641.807		7611	83	22	7408	98	7408	32	36464	0	200
1687547641.816		7418	65	18	7243	92	7242	32	36464	0	200
1687547641.826		7476	94	37	7269	76	7268	32	36464	0	200
1687547641.836		7472	60	16	7323	73	7320	32	36464	0	200
1687547641.845		8185	74	34	7966	111	7963	32	36464	0	200
1687547641.855		8572	74	21	8403	74	8400	32	36464	0	200
1687547641.865		7915	85	24	7731	75	7731	32	36464	0	200
1687547641.874		9450	92	27	9256	75	9252	32	36464	0	200
1687547641.884		8133	74	23	7959	77	7961	32	36464	0	200
1687547641.895		8138	75	22	7974	67	7973	32	36464	0	200
1687547641.903		8705	107	30	8489	79	8487	32	36464	0	200
1687547641.913		8774	95	20	8595	64	8596	32	36464	0	200
1687547641.922		20056	104	26	19852	74	19850	32	36464	0	200
1687547641.932		16580	102	27	16383	68	16382	32	36464	0	200
1687547641.942		22557	103	26	22354	74	22352	32	36464	0	200
1687547641.951		15927	116	30	15703	78	15705	32	36464	0	200
1687547641.961		15363	121	33	15085	124	15085	32	36464	0	200
1687547641.970		13507	105	30	13263	109	13262	32	36464	0	200
1687547641.980		15324	98	31	15100	95	15099	32	36464	0	200
1687547641.989		15711	97	25	15520	69	15519	32	36464	0	200
1687547641.999		18965	118	27	18738	82	18742	32	36464	0	200
1687547642.008		15048	109	27	14844	68	14844	32	36464	0	200
1687547642.018		13277	115	32	13038	92	13052	32	36464	0	200
1687547642.027		8273	97	25	8069	82	8068	32	36464	0	200
1687547642.037		8743	76	22	8540	105	8537	32	36464	0	200
1687547642.046		8502	108	29	8291	74	8291	32	36464	0	200
1687547642.056		7851	87	23	7618	123	7616	32	36464	0	200
1687547642.065		8653	77	37	8446	93	8445	32	36464	0	200
1687547642.074		8514	71	33	8331	79	8334	32	36464	0	200
1687547642.084		8607	118	31	8391	67	8390	32	36464	0	200
1687547642.094		7259	84	29	7043	103	7042	32	36464	0	200
1687547642.103		42397	101	19	42203	74	42200	32	36464	0	200
1687547642.121		25559	53	30	25391	85	25397	32	36464	0	200
1687547642.112		37201	54	23	37050	74	37049	32	36464	0	200
1687547642.130		21452	100	29	21207	116	21207	32	36464	0	200
1687547642.140		20122	137	34	19858	93	19870	32	36464	0	200
